,Participant_ID,Condition_Name,Starting_Plateau_Idx,Cycle_Idx,Decline_First_Selection
21125,33,Bergmann Colored vs. Gray,0,25,0.0
21126,33,Bergmann Colored vs. Gray,0,26,0.0
21127,33,Bergmann Colored vs. Gray,0,27,1.0
21128,33,Bergmann Colored vs. Gray,0,28,1.0
21129,33,Bergmann Colored vs. Gray,0,29,0.0
21130,33,Bergmann Colored vs. Gray,0,30,0.0
21131,33,Bergmann Colored vs. Gray,0,31,1.0
21132,33,Bergmann Colored vs. Gray,0,0,0.0
21133,33,Bergmann Colored vs. Gray,0,1,0.0
21134,33,Bergmann Colored vs. Gray,0,2,0.0
21135,33,Bergmann Colored vs. Gray,0,3,1.0
21136,33,Bergmann Colored vs. Gray,0,4,0.0
21137,33,Bergmann Colored vs. Gray,0,5,1.0
21138,33,Bergmann Colored vs. Gray,0,6,0.0
21139,33,Bergmann Colored vs. Gray,0,7,1.0
21140,33,Bergmann Colored vs. Gray,0,8,1.0
21141,33,Bergmann Colored vs. Gray,0,9,0.0
21142,33,Bergmann Colored vs. Gray,0,10,0.0
21143,33,Bergmann Colored vs. Gray,0,11,0.0
21144,33,Bergmann Colored vs. Gray,0,12,1.0
21145,33,Bergmann Colored vs. Gray,0,13,0.0
21146,33,Bergmann Colored vs. Gray,0,14,1.0
21147,33,Bergmann Colored vs. Gray,0,15,0.0
21148,33,Bergmann Colored vs. Gray,0,16,1.0
21149,33,Bergmann Colored vs. Gray,0,17,1.0
21150,33,Bergmann Colored vs. Gray,0,18,0.0
21151,33,Bergmann Colored vs. Gray,0,19,1.0
21152,33,Bergmann Colored vs. Gray,0,20,0.0
21153,33,Bergmann Colored vs. Gray,0,21,1.0
21154,33,Bergmann Colored vs. Gray,0,22,1.0
21155,33,Bergmann Colored vs. Gray,0,23,1.0
21156,33,Bergmann Colored vs. Gray,0,24,1.0
21157,33,Bergmann Colored vs. Gray,0,25,1.0
21158,33,Bergmann Colored vs. Gray,0,26,1.0
21159,33,Bergmann Colored vs. Gray,0,27,1.0
21160,33,Bergmann Colored vs. Gray,0,28,0.0
21161,33,Bergmann Colored vs. Gray,0,29,0.0
21162,33,Bergmann Colored vs. Gray,0,30,1.0
21163,33,Bergmann Colored vs. Gray,0,31,1.0
21164,33,Bergmann Colored vs. Gray,0,0,1.0
21165,33,Bergmann Colored vs. Gray,0,2,0.0
21166,33,Bergmann Colored vs. Gray,0,3,0.0
21167,33,Bergmann Colored vs. Gray,0,4,0.0
21168,33,Bergmann Colored vs. Gray,0,5,1.0
21169,33,Bergmann Colored vs. Gray,0,6,1.0
21170,33,Bergmann Colored vs. Gray,0,7,1.0
21171,33,Bergmann Colored vs. Gray,0,8,1.0
21172,33,Bergmann Colored vs. Gray,0,9,1.0
21173,33,Bergmann Colored vs. Gray,0,10,0.0
21174,33,Bergmann Colored vs. Gray,0,11,1.0
21175,33,Bergmann Colored vs. Gray,0,12,1.0
21176,33,Bergmann Colored vs. Gray,0,13,0.0
21177,33,Bergmann Colored vs. Gray,0,14,0.0
21178,33,Bergmann Colored vs. Gray,0,15,0.0
21179,33,Bergmann Colored vs. Gray,0,16,0.0
21180,33,Bergmann Colored vs. Gray,0,17,0.0
21181,33,Bergmann Colored vs. Gray,0,18,1.0
21182,33,Bergmann Colored vs. Gray,0,19,1.0
21183,33,Bergmann Colored vs. Gray,0,20,1.0
21184,33,Bergmann Colored vs. Gray,0,21,0.0
21185,33,Bergmann Colored vs. Gray,0,22,0.0
21186,33,Bergmann Colored vs. Gray,0,23,1.0
21187,33,Bergmann Colored vs. Gray,0,24,1.0
21188,33,Bergmann Colored vs. Gray,0,25,1.0
21189,33,Bergmann Colored vs. Gray,0,26,0.0
21190,33,Bergmann Colored vs. Gray,0,27,1.0
21191,33,Bergmann Colored vs. Gray,0,28,1.0
21192,33,Bergmann Colored vs. Gray,0,29,0.0
21193,33,Bergmann Colored vs. Gray,0,30,0.0
21194,33,Bergmann Colored vs. Gray,0,31,1.0
21195,33,Bergmann Colored vs. Gray,0,0,0.0
21196,33,Bergmann Colored vs. Gray,0,1,1.0
21197,33,Bergmann Colored vs. Gray,0,2,1.0
21198,33,Bergmann Colored vs. Gray,0,3,1.0
21199,33,Bergmann Colored vs. Gray,0,4,0.0
21200,33,Bergmann Colored vs. Gray,0,5,1.0
21201,33,Bergmann Colored vs. Gray,0,6,0.0
21202,33,Bergmann Colored vs. Gray,0,7,1.0
21203,33,Bergmann Colored vs. Gray,0,8,1.0
21204,33,Bergmann Colored vs. Gray,0,9,1.0
21205,33,Bergmann Colored vs. Gray,0,10,0.0
21206,33,Bergmann Colored vs. Gray,0,11,1.0
21207,33,Bergmann Colored vs. Gray,0,12,1.0
21208,33,Bergmann Colored vs. Gray,0,13,1.0
21209,33,Bergmann Colored vs. Gray,0,14,1.0
21210,33,Bergmann Colored vs. Gray,0,15,0.0
21211,33,Bergmann Colored vs. Gray,0,16,1.0
21212,33,Bergmann Colored vs. Gray,0,17,1.0
21213,33,Bergmann Colored vs. Gray,0,18,0.0
21214,33,Bergmann Colored vs. Gray,0,19,1.0
21215,33,Bergmann Colored vs. Gray,0,20,1.0
21216,33,Bergmann Colored vs. Gray,0,21,0.0
21217,33,Bergmann Colored vs. Gray,0,22,0.0
21218,33,Bergmann Colored vs. Gray,0,23,1.0
21219,33,Bergmann Colored vs. Gray,0,24,1.0
21220,33,Bergmann Colored vs. Gray,0,25,0.0
21221,33,Bergmann Colored vs. Gray,0,26,0.0
21222,33,Bergmann Colored vs. Gray,0,27,0.0
21223,33,Bergmann Colored vs. Gray,0,28,0.0
21224,33,Bergmann Colored vs. Gray,0,29,1.0
21225,33,Bergmann Colored vs. Gray,0,30,1.0
21226,33,Bergmann Colored vs. Gray,0,31,1.0
21227,33,Bergmann Colored vs. Gray,0,0,0.0
21228,33,Bergmann Colored vs. Gray,0,1,1.0
21229,33,Bergmann Colored vs. Gray,0,2,1.0
21230,33,Bergmann Colored vs. Gray,0,3,0.0
21231,33,Bergmann Colored vs. Gray,0,4,0.0
21232,33,Bergmann Colored vs. Gray,0,5,0.0
21233,33,Bergmann Colored vs. Gray,0,6,1.0
21234,33,Bergmann Colored vs. Gray,0,7,1.0
21235,33,Bergmann Colored vs. Gray,0,8,0.0
21236,33,Bergmann Colored vs. Gray,0,9,0.0
21237,33,Bergmann Colored vs. Gray,0,10,1.0
21238,33,Bergmann Colored vs. Gray,0,11,0.0
21239,33,Bergmann Colored vs. Gray,0,12,1.0
21240,33,Bergmann Colored vs. Gray,0,13,0.0
21241,33,Bergmann Colored vs. Gray,0,14,1.0
21242,33,Bergmann Colored vs. Gray,0,15,0.0
21243,33,Bergmann Colored vs. Gray,0,16,1.0
21244,33,Bergmann Colored vs. Gray,0,17,0.0
21245,33,Bergmann Colored vs. Gray,0,18,1.0
21246,33,Bergmann Colored vs. Gray,0,19,1.0
21247,33,Bergmann Colored vs. Gray,0,20,1.0
21248,33,Bergmann Colored vs. Gray,0,21,0.0
21249,33,Bergmann Colored vs. Gray,0,22,1.0
21250,33,Bergmann Colored vs. Gray,0,23,0.0
21251,33,Bergmann Colored vs. Gray,0,24,1.0
21252,33,Bergmann Colored vs. Gray,0,25,0.0
21253,33,Bergmann Colored vs. Gray,0,26,0.0
21254,33,Bergmann Colored vs. Gray,0,27,0.0
21255,33,Bergmann Colored vs. Gray,0,28,0.0
21256,33,Bergmann Colored vs. Gray,0,29,0.0
21257,33,Bergmann Colored vs. Gray,0,30,0.0
21258,33,Bergmann Colored vs. Gray,0,31,1.0
21259,33,Bergmann Colored vs. Gray,0,0,0.0
21260,33,Bergmann Colored vs. Gray,0,1,0.0
21261,33,Bergmann Colored vs. Gray,0,2,1.0
21262,33,Bergmann Colored vs. Gray,0,3,0.0
21263,33,Bergmann Colored vs. Gray,0,4,1.0
21264,33,Bergmann Colored vs. Gray,0,5,0.0
21265,33,Bergmann Colored vs. Gray,0,6,1.0
21266,33,Bergmann Colored vs. Gray,0,8,0.0
21267,33,Bergmann Colored vs. Gray,0,9,0.0
21268,33,Bergmann Colored vs. Gray,0,11,1.0
21269,33,Bergmann Colored vs. Gray,0,12,1.0
21270,33,Bergmann Colored vs. Gray,0,13,1.0
21271,33,Bergmann Colored vs. Gray,0,14,1.0
21272,33,Bergmann Colored vs. Gray,0,15,1.0
21273,33,Bergmann Colored vs. Gray,0,16,1.0
21274,33,Bergmann Colored vs. Gray,0,17,0.0
21275,33,Bergmann Colored vs. Gray,0,18,1.0
21276,33,Bergmann Colored vs. Gray,0,19,1.0
21277,33,Bergmann Colored vs. Gray,0,20,0.0
21278,33,Bergmann Colored vs. Gray,0,21,1.0
21279,33,Bergmann Colored vs. Gray,0,22,1.0
21280,33,Bergmann Colored vs. Gray,0,23,0.0
21281,33,Bergmann Colored vs. Gray,0,24,1.0
21282,33,Bergmann Colored vs. Gray,0,25,1.0
21283,33,Bergmann Colored vs. Gray,0,26,1.0
21284,33,Bergmann Colored vs. Gray,0,27,1.0
21285,33,Bergmann Colored vs. Gray,0,28,0.0
21286,33,Bergmann Colored vs. Gray,0,29,1.0
21287,33,Bergmann Colored vs. Gray,0,30,0.0
21288,33,Bergmann Colored vs. Gray,0,31,1.0
21289,33,Bergmann Colored vs. Gray,0,0,1.0
21290,33,Bergmann Colored vs. Gray,0,1,1.0
21291,33,Bergmann Colored vs. Gray,0,2,1.0
21292,33,Bergmann Colored vs. Gray,0,3,1.0
21293,33,Bergmann Colored vs. Gray,0,4,0.0
21294,33,Bergmann Colored vs. Gray,0,5,0.0
21295,33,Bergmann Colored vs. Gray,0,6,0.0
21296,33,Bergmann Colored vs. Gray,0,7,0.0
21297,33,Bergmann Colored vs. Gray,0,8,1.0
21298,33,Bergmann Colored vs. Gray,0,9,1.0
21299,33,Bergmann Colored vs. Gray,0,10,0.0
21300,33,Bergmann Colored vs. Gray,0,11,1.0
21301,33,Bergmann Colored vs. Gray,0,12,1.0
21302,33,Bergmann Colored vs. Gray,0,13,0.0
21303,33,Bergmann Colored vs. Gray,0,14,1.0
21304,33,Bergmann Colored vs. Gray,0,15,0.0
21305,33,Bergmann Colored vs. Gray,0,16,1.0
21306,33,Bergmann Colored vs. Gray,0,17,1.0
21307,33,Bergmann Colored vs. Gray,0,18,1.0
21308,33,Bergmann Colored vs. Gray,0,19,0.0
21309,33,Bergmann Colored vs. Gray,0,20,1.0
21310,33,Bergmann Colored vs. Gray,0,21,0.0
21311,33,Bergmann Colored vs. Gray,0,22,1.0
21312,33,Bergmann Colored vs. Gray,0,23,1.0
21313,33,Bergmann Colored vs. Gray,0,24,1.0
21314,33,Bergmann Colored vs. Gray,0,25,1.0
21315,33,Bergmann Colored vs. Gray,0,26,0.0
21316,33,Bergmann Colored vs. Gray,0,27,1.0
21317,33,Bergmann Colored vs. Gray,0,28,0.0
21318,33,Bergmann Colored vs. Gray,0,29,1.0
21319,33,Bergmann Colored vs. Gray,0,30,0.0
21320,33,Bergmann Colored vs. Gray,0,31,0.0
21321,33,Bergmann Colored vs. Gray,0,0,0.0
21322,33,Bergmann Colored vs. Gray,0,1,1.0
21323,33,Bergmann Colored vs. Gray,0,2,0.0
21324,33,Bergmann Colored vs. Gray,0,3,1.0
21325,33,Bergmann Colored vs. Gray,0,4,0.0
21326,33,Bergmann Colored vs. Gray,0,5,0.0
21327,33,Bergmann Colored vs. Gray,0,6,1.0
21328,33,Bergmann Colored vs. Gray,0,7,0.0
21329,33,Bergmann Colored vs. Gray,0,9,0.0
21330,33,Bergmann Colored vs. Gray,0,10,0.0
21331,33,Bergmann Colored vs. Gray,0,11,0.0
21332,33,Bergmann Colored vs. Gray,0,12,1.0
21333,33,Bergmann Colored vs. Gray,0,13,1.0
21334,33,Bergmann Colored vs. Gray,0,14,1.0
21335,33,Bergmann Colored vs. Gray,0,15,1.0
21336,33,Bergmann Colored vs. Gray,0,16,1.0
21337,33,Bergmann Colored vs. Gray,0,17,1.0
21338,33,Bergmann Colored vs. Gray,0,18,0.0
21339,33,Bergmann Colored vs. Gray,0,19,0.0
21340,33,Bergmann Colored vs. Gray,0,20,1.0
21341,33,Bergmann Colored vs. Gray,0,21,0.0
21342,33,Bergmann Colored vs. Gray,0,22,1.0
21343,33,Bergmann Colored vs. Gray,0,23,1.0
21344,33,Bergmann Colored vs. Gray,0,24,1.0
21345,33,Bergmann Colored vs. Gray,0,25,1.0
21346,33,Bergmann Colored vs. Gray,0,26,0.0
21347,33,Bergmann Colored vs. Gray,0,27,0.0
21348,33,Bergmann Colored vs. Gray,0,28,1.0
21349,33,Bergmann Colored vs. Gray,0,29,1.0
21350,33,Bergmann Colored vs. Gray,0,30,1.0
21351,33,Bergmann Colored vs. Gray,0,31,0.0
21352,33,Bergmann Colored vs. Gray,0,0,1.0
21353,33,Bergmann Colored vs. Gray,0,1,0.0
21354,33,Bergmann Colored vs. Gray,0,2,0.0
21355,33,Bergmann Colored vs. Gray,0,3,0.0
21356,33,Bergmann Colored vs. Gray,0,4,0.0
21357,33,Bergmann Colored vs. Gray,0,5,1.0
21358,33,Bergmann Colored vs. Gray,0,6,0.0
21359,33,Bergmann Colored vs. Gray,0,7,1.0
21360,33,Bergmann Colored vs. Gray,0,8,1.0
21361,33,Bergmann Colored vs. Gray,0,9,0.0
21362,33,Bergmann Colored vs. Gray,0,10,1.0
21363,33,Bergmann Colored vs. Gray,0,11,1.0
21364,33,Bergmann Colored vs. Gray,0,13,0.0
21365,33,Bergmann Colored vs. Gray,0,14,1.0
21366,33,Bergmann Colored vs. Gray,0,15,1.0
21367,33,Bergmann Colored vs. Gray,0,16,0.0
21368,33,Bergmann Colored vs. Gray,0,17,1.0
21369,33,Bergmann Colored vs. Gray,0,18,0.0
21370,33,Bergmann Colored vs. Gray,0,19,0.0
21371,33,Bergmann Colored vs. Gray,0,20,1.0
21372,33,Bergmann Colored vs. Gray,0,21,0.0
21373,33,Bergmann Colored vs. Gray,0,22,0.0
21374,33,Bergmann Colored vs. Gray,0,23,0.0
21375,33,Bergmann Colored vs. Gray,0,24,1.0
21376,33,Bergmann Colored vs. Gray,0,25,0.0
21377,33,Bergmann Colored vs. Gray,0,26,1.0
21378,33,Bergmann Colored vs. Gray,0,27,1.0
21379,33,Bergmann Colored vs. Gray,0,28,1.0
21380,33,Bergmann Colored vs. Gray,0,29,0.0
21381,33,Bergmann Colored vs. Gray,0,30,1.0
21382,33,Bergmann Colored vs. Gray,0,31,0.0
21383,33,Bergmann Colored vs. Gray,0,0,0.0
21384,33,Bergmann Colored vs. Gray,0,1,1.0
21385,33,Bergmann Colored vs. Gray,0,2,0.0
21386,33,Bergmann Colored vs. Gray,0,3,1.0
21387,33,Bergmann Colored vs. Gray,0,4,0.0
21388,33,Bergmann Colored vs. Gray,0,5,0.0
21389,33,Bergmann Colored vs. Gray,0,6,1.0
21390,33,Bergmann Colored vs. Gray,0,7,0.0
21391,33,Bergmann Colored vs. Gray,0,8,0.0
21392,33,Bergmann Colored vs. Gray,0,9,1.0
21393,33,Bergmann Colored vs. Gray,0,10,1.0
21394,33,Bergmann Colored vs. Gray,0,11,1.0
21395,33,Bergmann Colored vs. Gray,0,12,1.0
21396,33,Bergmann Colored vs. Gray,0,13,1.0
21397,33,Bergmann Colored vs. Gray,0,14,1.0
21398,33,Bergmann Colored vs. Gray,0,15,1.0
21399,33,Bergmann Colored vs. Gray,0,16,1.0
21400,33,Bergmann Colored vs. Gray,0,17,0.0
21401,33,Bergmann Colored vs. Gray,0,18,0.0
21402,33,Bergmann Colored vs. Gray,0,19,0.0
21403,33,Bergmann Colored vs. Gray,0,20,0.0
21404,33,Bergmann Colored vs. Gray,0,21,0.0
21405,33,Bergmann Colored vs. Gray,0,22,0.0
21406,33,Bergmann Colored vs. Gray,0,23,0.0
21407,33,Bergmann Colored vs. Gray,0,24,0.0
21408,33,Bergmann Colored vs. Gray,0,25,0.0
21409,33,Bergmann Colored vs. Gray,0,26,1.0
21410,33,Bergmann Colored vs. Gray,0,27,1.0
21411,33,Bergmann Colored vs. Gray,0,28,1.0
21412,33,Bergmann Colored vs. Gray,0,29,1.0
21413,33,Bergmann Colored vs. Gray,0,30,0.0
21414,33,Bergmann Colored vs. Gray,0,31,0.0
21415,33,Bergmann Colored vs. Gray,0,0,1.0
21416,33,Bergmann Colored vs. Gray,0,1,1.0
21417,33,Bergmann Colored vs. Gray,0,2,0.0
21418,33,Bergmann Colored vs. Gray,0,3,0.0
21419,33,Bergmann Colored vs. Gray,0,4,1.0
21420,33,Bergmann Colored vs. Gray,0,5,0.0
21421,33,Bergmann Colored vs. Gray,0,6,0.0
21422,33,Bergmann Colored vs. Gray,0,7,1.0
21423,33,Bergmann Colored vs. Gray,0,8,1.0
21424,33,Bergmann Colored vs. Gray,0,9,0.0
21425,33,Bergmann Colored vs. Gray,0,10,1.0
21426,33,Bergmann Colored vs. Gray,0,11,0.0
21427,33,Bergmann Colored vs. Gray,0,12,0.0
21428,33,Bergmann Colored vs. Gray,0,13,1.0
21429,33,Bergmann Colored vs. Gray,0,14,1.0
21430,33,Bergmann Colored vs. Gray,0,15,1.0
21431,33,Bergmann Colored vs. Gray,0,16,0.0
21432,33,Bergmann Colored vs. Gray,0,17,1.0
21433,33,Bergmann Colored vs. Gray,0,18,1.0
21434,33,Bergmann Colored vs. Gray,0,19,0.0
21435,33,Bergmann Colored vs. Gray,0,20,1.0
21436,33,Bergmann Colored vs. Gray,0,21,0.0
21437,33,Bergmann Colored vs. Gray,0,22,1.0
21438,33,Bergmann Colored vs. Gray,0,23,0.0
21439,33,Bergmann Colored vs. Gray,0,24,1.0
21440,33,Bergmann Colored vs. Gray,0,25,0.0
21441,33,Bergmann Colored vs. Gray,0,26,0.0
21442,33,Bergmann Colored vs. Gray,0,27,0.0
21443,33,Bergmann Colored vs. Gray,0,28,1.0
21444,33,Bergmann Colored vs. Gray,0,29,0.0
21445,33,Bergmann Colored vs. Gray,0,30,1.0
21446,33,Bergmann Colored vs. Gray,0,31,1.0
21447,33,Bergmann Colored vs. Gray,0,0,1.0
21448,33,Bergmann Colored vs. Gray,0,1,1.0
21449,33,Bergmann Colored vs. Gray,0,2,1.0
21450,33,Bergmann Colored vs. Gray,0,3,0.0
21451,33,Bergmann Colored vs. Gray,0,4,0.0
21452,33,Bergmann Colored vs. Gray,0,5,1.0
21453,33,Bergmann Colored vs. Gray,0,6,0.0
21454,33,Bergmann Colored vs. Gray,0,7,1.0
21455,33,Bergmann Colored vs. Gray,0,8,1.0
21456,33,Bergmann Colored vs. Gray,0,9,1.0
21457,33,Bergmann Colored vs. Gray,0,10,1.0
21458,33,Bergmann Colored vs. Gray,0,11,0.0
21459,33,Bergmann Colored vs. Gray,0,12,1.0
21460,33,Bergmann Colored vs. Gray,0,13,1.0
21461,33,Bergmann Colored vs. Gray,0,14,0.0
21462,33,Bergmann Colored vs. Gray,0,15,1.0
21463,33,Bergmann Colored vs. Gray,0,16,1.0
21464,33,Bergmann Colored vs. Gray,0,17,1.0
21465,33,Bergmann Colored vs. Gray,0,18,1.0
21466,33,Bergmann Colored vs. Gray,0,19,1.0
21467,33,Bergmann Colored vs. Gray,0,20,0.0
21468,33,Bergmann Colored vs. Gray,0,21,1.0
21469,33,Bergmann Colored vs. Gray,0,22,0.0
21470,33,Bergmann Colored vs. Gray,0,23,0.0
21471,33,Bergmann Colored vs. Gray,0,24,1.0
21472,33,Bergmann Colored vs. Gray,0,25,1.0
21473,33,Bergmann Colored vs. Gray,0,26,0.0
21474,33,Bergmann Colored vs. Gray,0,27,1.0
21475,33,Bergmann Colored vs. Gray,0,28,1.0
21476,33,Bergmann Colored vs. Gray,0,29,1.0
21477,33,Bergmann Colored vs. Gray,0,30,0.0
21478,33,Bergmann Colored vs. Gray,0,31,0.0
21479,33,Bergmann Colored vs. Gray,0,0,1.0
21480,33,Bergmann Colored vs. Gray,0,1,0.0
21481,33,Bergmann Colored vs. Gray,0,2,0.0
21482,33,Bergmann Colored vs. Gray,0,3,1.0
21483,33,Bergmann Colored vs. Gray,0,4,0.0
21484,33,Bergmann Colored vs. Gray,0,5,0.0
21485,33,Bergmann Colored vs. Gray,0,6,0.0
21486,33,Bergmann Colored vs. Gray,0,7,1.0
21487,33,Bergmann Colored vs. Gray,0,8,0.0
21488,33,Bergmann Colored vs. Gray,0,9,0.0
21489,33,Bergmann Colored vs. Gray,0,10,0.0
21490,33,Bergmann Colored vs. Gray,0,11,0.0
21491,33,Bergmann Colored vs. Gray,0,12,0.0
21492,33,Bergmann Colored vs. Gray,0,13,1.0
21493,33,Bergmann Colored vs. Gray,0,14,1.0
21494,33,Bergmann Colored vs. Gray,0,15,1.0
21495,33,Bergmann Colored vs. Gray,0,16,0.0
21496,33,Bergmann Colored vs. Gray,0,17,0.0
21497,33,Bergmann Colored vs. Gray,0,18,1.0
21498,33,Bergmann Colored vs. Gray,0,19,1.0
21499,33,Bergmann Colored vs. Gray,0,20,0.0
21500,33,Bergmann Colored vs. Gray,0,21,0.0
21501,33,Bergmann Colored vs. Gray,0,22,1.0
21502,33,Bergmann Colored vs. Gray,0,23,0.0
21503,33,Bergmann Colored vs. Gray,0,24,0.0
21504,33,Bergmann Colored vs. Gray,0,25,1.0
21505,33,Bergmann Colored vs. Gray,0,26,0.0
21506,33,Bergmann Colored vs. Gray,0,27,0.0
21507,33,Bergmann Colored vs. Gray,0,28,0.0
21508,33,Bergmann Colored vs. Gray,0,29,1.0
21509,33,Bergmann Colored vs. Gray,0,30,0.0
21510,33,Bergmann Colored vs. Gray,0,31,1.0
21511,33,Bergmann Colored vs. Gray,0,0,1.0
21512,33,Bergmann Colored vs. Gray,0,1,1.0
21513,33,Bergmann Colored vs. Gray,0,2,0.0
21514,33,Bergmann Colored vs. Gray,0,3,1.0
21515,33,Bergmann Colored vs. Gray,0,4,0.0
21516,33,Bergmann Colored vs. Gray,0,5,0.0
21517,33,Bergmann Colored vs. Gray,0,6,0.0
21518,33,Bergmann Colored vs. Gray,0,7,1.0
21519,33,Bergmann Colored vs. Gray,0,8,0.0
21520,33,Bergmann Colored vs. Gray,0,9,0.0
21521,33,Bergmann Colored vs. Gray,0,10,1.0
21522,33,Bergmann Colored vs. Gray,0,11,0.0
21523,33,Bergmann Colored vs. Gray,0,12,1.0
21524,33,Bergmann Colored vs. Gray,0,13,1.0
21525,33,Bergmann Colored vs. Gray,0,14,1.0
21526,33,Bergmann Colored vs. Gray,0,15,1.0
21527,33,Bergmann Colored vs. Gray,0,16,0.0
21528,33,Bergmann Colored vs. Gray,0,17,1.0
21529,33,Bergmann Colored vs. Gray,0,18,1.0
21530,33,Bergmann Colored vs. Gray,0,19,0.0
21531,33,Bergmann Colored vs. Gray,0,20,1.0
21532,33,Bergmann Colored vs. Gray,0,21,0.0
21533,33,Bergmann Colored vs. Gray,0,22,0.0
21534,33,Bergmann Colored vs. Gray,0,23,1.0
21535,33,Bergmann Colored vs. Gray,0,24,1.0
21536,33,Bergmann Colored vs. Gray,0,25,0.0
21537,33,Bergmann Colored vs. Gray,0,26,0.0
21538,33,Bergmann Colored vs. Gray,0,27,0.0
21539,33,Bergmann Colored vs. Gray,0,28,0.0
21540,33,Bergmann Colored vs. Gray,0,29,0.0
21541,33,Bergmann Colored vs. Gray,0,30,0.0
21542,33,Bergmann Colored vs. Gray,0,31,1.0
21543,33,Bergmann Colored vs. Gray,0,0,0.0
21544,33,Bergmann Colored vs. Gray,0,1,1.0
21545,33,Bergmann Colored vs. Gray,0,2,1.0
21546,33,Bergmann Colored vs. Gray,0,3,0.0
21547,33,Bergmann Colored vs. Gray,0,4,0.0
21548,33,Bergmann Colored vs. Gray,0,5,0.0
21549,33,Bergmann Colored vs. Gray,0,6,0.0
21550,33,Bergmann Colored vs. Gray,0,7,0.0
21551,33,Bergmann Colored vs. Gray,0,8,1.0
21552,33,Bergmann Colored vs. Gray,0,9,1.0
21553,33,Bergmann Colored vs. Gray,0,10,0.0
21554,33,Bergmann Colored vs. Gray,0,11,1.0
21555,33,Bergmann Colored vs. Gray,0,12,1.0
21556,33,Bergmann Colored vs. Gray,0,13,1.0
21557,33,Bergmann Colored vs. Gray,0,14,0.0
21558,33,Bergmann Colored vs. Gray,0,16,1.0
21559,33,Bergmann Colored vs. Gray,0,17,0.0
21560,33,Bergmann Colored vs. Gray,0,18,0.0
21561,33,Bergmann Colored vs. Gray,0,19,1.0
21562,33,Bergmann Colored vs. Gray,0,20,0.0
21563,33,Bergmann Colored vs. Gray,0,21,1.0
21564,33,Bergmann Colored vs. Gray,0,22,1.0
21565,33,Bergmann Colored vs. Gray,0,23,0.0
21566,33,Bergmann Colored vs. Gray,0,24,0.0
21567,33,Bergmann Colored vs. Gray,0,25,0.0
21568,33,Bergmann Colored vs. Gray,0,26,1.0
21569,33,Bergmann Colored vs. Gray,0,27,0.0
21570,33,Bergmann Colored vs. Gray,0,28,1.0
21571,33,Bergmann Colored vs. Gray,0,29,0.0
21572,33,Bergmann Colored vs. Gray,0,30,0.0
21573,33,Bergmann Colored vs. Gray,0,31,0.0
21574,34,Bergmann Colored vs. Gray,0,0,0.0
21575,34,Bergmann Colored vs. Gray,0,1,1.0
21576,34,Bergmann Colored vs. Gray,0,2,0.0
21577,34,Bergmann Colored vs. Gray,0,3,0.0
21578,34,Bergmann Colored vs. Gray,0,4,0.0
21579,34,Bergmann Colored vs. Gray,0,5,1.0
21580,34,Bergmann Colored vs. Gray,0,6,1.0
21581,34,Bergmann Colored vs. Gray,0,7,1.0
21582,34,Bergmann Colored vs. Gray,0,8,1.0
21583,34,Bergmann Colored vs. Gray,0,9,1.0
21584,34,Bergmann Colored vs. Gray,0,10,0.0
21585,34,Bergmann Colored vs. Gray,0,11,0.0
21586,34,Bergmann Colored vs. Gray,0,12,1.0
21587,34,Bergmann Colored vs. Gray,0,13,0.0
21588,34,Bergmann Colored vs. Gray,0,14,0.0
21589,34,Bergmann Colored vs. Gray,0,15,1.0
21590,34,Bergmann Colored vs. Gray,0,16,1.0
21591,34,Bergmann Colored vs. Gray,0,17,0.0
21592,34,Bergmann Colored vs. Gray,0,18,0.0
21593,34,Bergmann Colored vs. Gray,0,19,1.0
21594,34,Bergmann Colored vs. Gray,0,20,1.0
21595,34,Bergmann Colored vs. Gray,0,21,0.0
21596,34,Bergmann Colored vs. Gray,0,22,1.0
21597,34,Bergmann Colored vs. Gray,0,23,0.0
21598,34,Bergmann Colored vs. Gray,0,24,1.0
21599,34,Bergmann Colored vs. Gray,0,25,1.0
21600,34,Bergmann Colored vs. Gray,0,26,0.0
21601,34,Bergmann Colored vs. Gray,0,27,1.0
21602,34,Bergmann Colored vs. Gray,0,28,0.0
21603,34,Bergmann Colored vs. Gray,0,29,0.0
21604,34,Bergmann Colored vs. Gray,0,30,0.0
21605,34,Bergmann Colored vs. Gray,0,31,0.0
21606,34,Bergmann Colored vs. Gray,0,0,1.0
21607,34,Bergmann Colored vs. Gray,0,1,0.0
21608,34,Bergmann Colored vs. Gray,0,2,0.0
21609,34,Bergmann Colored vs. Gray,0,3,0.0
21610,34,Bergmann Colored vs. Gray,0,4,1.0
21611,34,Bergmann Colored vs. Gray,0,5,1.0
21612,34,Bergmann Colored vs. Gray,0,6,0.0
21613,34,Bergmann Colored vs. Gray,0,7,0.0
21614,34,Bergmann Colored vs. Gray,0,8,1.0
21615,34,Bergmann Colored vs. Gray,0,9,1.0
21616,34,Bergmann Colored vs. Gray,0,10,1.0
21617,34,Bergmann Colored vs. Gray,0,11,0.0
21618,34,Bergmann Colored vs. Gray,0,12,1.0
21619,34,Bergmann Colored vs. Gray,0,13,0.0
21620,34,Bergmann Colored vs. Gray,0,14,1.0
21621,34,Bergmann Colored vs. Gray,0,15,1.0
21622,34,Bergmann Colored vs. Gray,0,16,1.0
